number,value,datetime_start,datetime_complete,duration,params_background_amplitude_fraction,params_background_center,params_background_offset,params_background_width,params_peak_1_amplitude_fraction,params_peak_1_center,params_peak_1_sigma,params_peak_2_amplitude_fraction,params_peak_2_center,params_peak_2_sigma,system_attrs_fixed_params,state
1843,1.644757800015364,2026-07-17 16:29:44.839113,2026-07-17 16:29:44.870593,0 days 00:00:00.031480,0.64380460294225,783.6317799017361,1130.8159952608748,0.306920733081039,0.7725101889202199,781.2224705765914,1.3209328020987796,1.3942061880433598,783.2930700121741,1.6126228312699775,,COMPLETE
1844,0.15494651212150468,2026-07-17 16:29:44.870593,2026-07-17 16:29:44.902544,0 days 00:00:00.031951,0.8484341290414572,783.6270418899317,-178.2311874039557,5.793296455854413,0.7786616015892884,779.1874618451226,0.7749863708270968,0.1616757509891428,778.7180279748119,2.4919831561480175,,COMPLETE
1845,0.6851883803393435,2026-07-17 16:29:44.902544,2026-07-17 16:29:44.934455,0 days 00:00:00.031911,-0.6952941057266212,778.9218965520718,654.5360954670807,0.24282691365741033,0.7112746919702178,776.9707172106938,0.22010392902203435,1.00499815506956,778.6584000804401,1.6790591232462155,,COMPLETE
1846,0.5340298869511656,2026-07-17 16:29:44.934455,2026-07-17 16:29:44.966379,0 days 00:00:00.031924,0.960736411369864,782.8333301141425,-179.20986421364742,5.3010752001367,0.7823754601350755,777.7943279212545,1.4124442482603792,0.37588364368161176,777.6783621636876,1.6036896976761184,,COMPLETE
1847,0.4953769840431006,2026-07-17 16:29:44.966379,2026-07-17 16:29:45.000252,0 days 00:00:00.033873,-0.1639570309796038,781.4366560029993,84.82344485827522,4.256547623304117,1.0476713672650002,781.5680339205275,1.8816399443061675,0.031181113501097486,777.8474158496041,2.901348273117734,,COMPLETE
1848,0.26780112313904053,2026-07-17 16:29:45.000252,2026-07-17 16:29:45.030245,0 days 00:00:00.029993,0.5282768379044448,783.4442865100275,18.42063803138911,3.8352474205044444,0.7683770097382203,779.4652869854873,1.1657509125240948,0.2496397050619783,778.5510628903536,2.944185217024652,,COMPLETE
1849,0.3266779364938386,2026-07-17 16:29:45.030245,2026-07-17 16:29:45.065702,0 days 00:00:00.035457,0.7510395916130248,782.5641024243971,-36.37292984517529,7.396805863914616,0.32841752067509,778.4879410734836,0.48458895874558083,0.26098772545453836,776.9285788618063,2.3308136059994817,,COMPLETE
1850,0.5284087019711334,2026-07-17 16:29:45.065702,2026-07-17 16:29:45.098756,0 days 00:00:00.033054,0.558944828386285,783.1126203378195,46.794004901667506,4.7411143375683835,0.6034158608038108,779.0410992144132,1.2600032566632422,0.6363433128809843,777.5615869849031,2.658453073261928,,COMPLETE
1851,0.36623662181597644,2026-07-17 16:29:45.098756,2026-07-17 16:29:45.125651,0 days 00:00:00.026895,-0.1859688625083647,782.1733394214,-271.12300079104716,0.8935879496096771,1.0149632770365888,780.9892612351597,1.2514945950690688,0.7151419491590878,777.5679520230375,2.9848448196039947,,COMPLETE
1852,0.1783186363481732,2026-07-17 16:29:45.125651,2026-07-17 16:29:45.160823,0 days 00:00:00.035172,-0.5070825326991399,783.5268762372878,-81.39773821832298,5.776944031838111,0.9653536703884518,780.1892632617997,2.12578049567002,0.03865089287872619,783.2132270079086,2.8626104002197215,,COMPLETE
1853,0.16605201624298394,2026-07-17 16:29:45.160823,2026-07-17 16:29:45.190779,0 days 00:00:00.029956,0.3781643086150155,782.6771836522157,-167.5497551881721,3.863288102949711,1.188816164766174,779.5896780138329,1.360263681042555,0.010965498186886781,778.8755533894648,2.5491901153171304,,COMPLETE
1854,0.22982752119392766,2026-07-17 16:29:45.190779,2026-07-17 16:29:45.245177,0 days 00:00:00.054398,-0.3417779175723854,782.7265349159677,-306.8996111633494,6.574376578459911,1.1244655925894176,780.4788813732902,1.3313883367175816,0.5658612068510928,777.4237100602744,2.6293445673173754,,COMPLETE
1855,0.21407685994731668,2026-07-17 16:29:45.245177,2026-07-17 16:29:45.278112,0 days 00:00:00.032935,0.19397214146614855,781.9592327363486,-192.658118347196,2.957212628618693,0.9972296060896215,780.3123900801102,0.8373033705484413,0.359524037268678,777.7463413170839,2.226698775247635,,COMPLETE
1856,0.4896625737841668,2026-07-17 16:29:45.278112,2026-07-17 16:29:45.314172,0 days 00:00:00.036060,0.024495714774437044,781.9100835882558,-221.0922358434634,4.433248783167002,0.18625609577075153,779.7468457349228,1.0052199741239667,0.11894445952581917,777.8454799212917,2.253754919873608,,COMPLETE
1857,1.0587063544099597,2026-07-17 16:29:45.314172,2026-07-17 16:29:45.354649,0 days 00:00:00.040477,1.4967206880926283,782.1882686073758,305.98690817391014,0.9418524274951547,0.5410770431899318,780.3079831004886,1.2456433193428915,1.0553423088836955,779.5278301211546,1.6318811962639819,,COMPLETE
1858,0.5916594791404094,2026-07-17 16:29:45.354649,2026-07-17 16:29:45.392850,0 days 00:00:00.038201,-0.2775295077909633,778.9456327663247,518.7619454783454,0.1647099459817923,0.8832610071113067,777.5927098513307,1.5012714138032148,0.0669939111585216,783.8385559786454,1.49275890582702,,COMPLETE
1859,0.3942172217254164,2026-07-17 16:29:45.392850,2026-07-17 16:29:45.429331,0 days 00:00:00.036481,0.7387025367594214,781.6470313287305,-259.637014214036,5.603496724081442,0.86183420293477,780.8368636841801,1.5461662888113141,0.0774408176677512,776.6401982381784,1.7397391537024727,,COMPLETE
1860,0.7914629113046612,2026-07-17 16:29:45.429331,2026-07-17 16:29:45.462091,0 days 00:00:00.032760,1.3771426624349663,779.0417477404279,-189.9187475602056,0.19527928918175838,0.27068735618278517,776.5281561020781,2.4530717702583775,0.3868432660375391,779.2186152465783,1.1104506620769645,,COMPLETE
1861,0.6522003799564098,2026-07-17 16:29:45.462091,2026-07-17 16:29:45.496074,0 days 00:00:00.033983,0.032802891392642156,782.0671205847406,292.56297457387615,0.12775069129848482,0.19390664331219343,778.6468863642224,2.422310350581103,0.8825774482541131,780.2849942836586,2.6084189092996266,,COMPLETE
1862,0.11432488630903219,2026-07-17 16:29:45.496074,2026-07-17 16:29:45.527122,0 days 00:00:00.031048,0.1745917975090897,783.8846399862699,-207.22306481198274,2.960310256108416,0.839094727059227,779.4853724049941,1.2486643176001582,0.38538301163991573,778.8081839216803,2.2572438826959025,,COMPLETE
1863,0.177460208246763,2026-07-17 16:29:45.527122,2026-07-17 16:29:45.558361,0 days 00:00:00.031239,0.40226902975717754,778.1280786314002,-296.2315071062133,6.263607687534141,0.5243135644482775,780.5827082359926,1.8421851272368415,0.7777690261828034,778.7676492424864,0.6504628368372871,,COMPLETE
1864,0.25700774424806483,2026-07-17 16:29:45.558361,2026-07-17 16:29:45.591634,0 days 00:00:00.033273,0.045281495313442166,783.781825948363,-244.56530737721263,1.2290649804202123,0.4204054821940767,779.3403227878512,0.5310080782228349,0.439275590124049,779.7851049765268,2.070969892014878,,COMPLETE
1865,0.09621714446926409,2026-07-17 16:29:45.591634,2026-07-17 16:29:45.623533,0 days 00:00:00.031899,0.34514015252520946,782.4026555315041,-95.18457200914115,6.467253963219884,0.6583979907655777,779.8667135492416,1.0274753361573048,0.26145740452786637,778.1684920328586,1.3917915883450962,,COMPLETE
1866,0.27285077216725373,2026-07-17 16:29:45.623533,2026-07-17 16:29:45.650644,0 days 00:00:00.027111,0.43183303217584806,783.8728131704893,-236.53582268671383,1.9826286913356608,0.530594792828585,780.0664337149221,1.3882579164713378,0.7480321965337584,779.3319612766038,2.387846726126153,,COMPLETE
1867,0.3586394559537819,2026-07-17 16:29:45.650644,2026-07-17 16:29:45.671801,0 days 00:00:00.021157,-0.012467140437576907,782.3995155016336,108.31650777748153,2.6129022437361673,0.49999248348598113,781.0086221592148,1.036326556473938,0.24792885660725916,777.0071865658435,0.6911237739250676,,COMPLETE
1868,0.720954563149977,2026-07-17 16:29:45.671801,2026-07-17 16:29:45.708067,0 days 00:00:00.036266,-0.4091440637360646,776.2700938629465,522.6216887233322,0.8337829740256519,1.367866837868538,776.8299757502451,2.8614377249221157,0.7497371178881244,781.3177891155444,0.22226359736863532,,COMPLETE
1869,0.3401375440784159,2026-07-17 16:29:45.708067,2026-07-17 16:29:45.741579,0 days 00:00:00.033512,0.1601506106305958,781.2379614912053,-92.4377693220232,6.92518676518143,0.9698203073328552,778.6934060263122,1.559122889233053,0.21081159555549528,777.6748159695394,1.5392468375236723,,COMPLETE
1870,0.27433099720946214,2026-07-17 16:29:45.741579,2026-07-17 16:29:45.768252,0 days 00:00:00.026673,0.7068742141032499,783.9621285401957,-165.1263097047753,3.513772754838677,0.5692191284296875,779.1613508206868,1.594579815558126,0.4381022703014643,776.5489004101047,2.130347002509608,,COMPLETE
1871,0.18764206200274244,2026-07-17 16:29:45.768252,2026-07-17 16:29:45.800318,0 days 00:00:00.032066,0.10302153805827124,776.9474169841119,-270.2220698826246,2.890962045643722,0.630840272837269,779.5588308992043,1.9328945986574553,0.18747083494928887,777.3136105183555,1.9314038074247202,,COMPLETE
1872,0.20698472743348134,2026-07-17 16:29:45.800318,2026-07-17 16:29:45.832431,0 days 00:00:00.032113,0.08078076534285775,782.1020170363994,-102.5058194898046,7.514618363563632,0.8375721523790504,779.4555133814928,1.780135666320867,0.2840317594377974,779.2171631723829,1.6629735732373296,,COMPLETE
1873,0.6093608059540013,2026-07-17 16:29:45.832431,2026-07-17 16:29:45.880724,0 days 00:00:00.048293,0.7125186936459994,783.8615361661408,49.29075336862002,5.718601667132622,0.7758493533569903,780.8277313103491,2.233728734787239,0.2707562826739834,777.5925215182184,2.289067135628976,,COMPLETE
1874,0.16681581897195283,2026-07-17 16:29:45.880724,2026-07-17 16:29:45.910528,0 days 00:00:00.029804,0.14021936078668962,781.5250739376482,-244.19242373721147,3.684603989349705,0.6878608404803992,779.4569099263483,0.747850961561159,0.6075913708319965,778.7724721231117,1.3699455887676337,,COMPLETE
1875,1000.0018206417313,2026-07-17 16:29:45.910528,2026-07-17 16:29:45.952669,0 days 00:00:00.042141,0.17686366616013774,782.2547729396514,-225.45569246831639,6.8418649840425,0.8922390402379007,778.6899552993689,1.249288656984643,0.30291037477937355,778.7755722296912,2.0741801040221746,,COMPLETE
1876,0.3484509332423072,2026-07-17 16:29:45.952669,2026-07-17 16:29:45.985668,0 days 00:00:00.032999,0.11894100601189878,782.5612853966759,-126.1639086869848,6.487156193160968,0.33608092121504274,780.58315356327,1.1489346200273722,0.42481979949810056,780.8127246183961,1.0880853859695954,,COMPLETE
1877,1000.0050779798228,2026-07-17 16:29:45.985668,2026-07-17 16:29:46.020218,0 days 00:00:00.034550,-1.4440161028654637,778.6267378077613,1095.331644601454,1.4679975954861837,0.9058321312801384,783.8808190288148,2.4795049696072393,0.33687889085181044,783.8209350694143,0.44656350265920697,,COMPLETE
1878,0.31996596962452467,2026-07-17 16:29:46.020218,2026-07-17 16:29:46.054887,0 days 00:00:00.034669,-0.5735009259565174,782.349018863775,-116.09529514409633,2.15863350182509,0.48026842444066065,781.7920324720102,2.9831928750627776,0.3295494165767931,776.3776141071587,2.7434395617097698,,COMPLETE
1879,0.26488252934672246,2026-07-17 16:29:46.054887,2026-07-17 16:29:46.089283,0 days 00:00:00.034396,0.4386822813596997,780.3471881345648,-294.1062554450728,1.8660241949913807,1.1240986884134887,779.3908934586915,1.1382936633054297,0.48291905679956715,778.934438501633,1.11391111160663,,COMPLETE
1880,0.2404897672569619,2026-07-17 16:29:46.089283,2026-07-17 16:29:46.125881,0 days 00:00:00.036598,-0.3559939535679956,782.6526261874006,-157.75051927216364,7.153195387701703,0.7993668971248459,780.2353150296154,1.9152417282018273,0.04112140104051069,778.0209438747295,2.0453467487108394,,COMPLETE
1881,0.39504818619295945,2026-07-17 16:29:46.125881,2026-07-17 16:29:46.157805,0 days 00:00:00.031924,0.47271397153637174,781.0671857680726,-238.77738171524183,5.624030549615536,0.821830598507476,780.8738133623348,1.6815441076328856,0.2902270267899345,778.370380569746,2.86038894477622,,COMPLETE
1882,0.290197786093307,2026-07-17 16:29:46.157805,2026-07-17 16:29:46.191168,0 days 00:00:00.033363,0.09181282641021503,781.5737347315489,-277.95744324301586,1.5272855687430806,0.8535030634679639,780.609050312062,1.6080414328084325,0.06385016892388443,777.699521980368,2.0783355352061097,,COMPLETE
1883,0.7561959683916841,2026-07-17 16:29:46.191168,2026-07-17 16:29:46.211254,0 days 00:00:00.020086,-0.6081427189004353,778.049919714447,-272.1715004221163,0.819528841065329,0.10537251112359744,783.496657542134,1.0780893306603223,0.7211664379289899,779.9304474755378,1.2786891922172172,,COMPLETE
1884,0.5131038538744273,2026-07-17 16:29:46.211254,2026-07-17 16:29:46.252261,0 days 00:00:00.041007,-0.25227038302867666,783.0049898942997,-270.28551865724,6.212664473455336,1.0678789786723573,778.729010961961,0.45488207525574986,0.2627900680641293,778.8677845276501,1.3950717368990788,,COMPLETE
1885,0.1977924277003376,2026-07-17 16:29:46.252261,2026-07-17 16:29:46.276834,0 days 00:00:00.024573,-0.3586554427997979,782.97460939317,-283.9196856888341,1.5553391907254401,0.7208731004813296,779.4121853070678,1.8136149762158038,0.3937547608559153,778.830445715253,2.421561848643423,,COMPLETE
1886,0.1518003252009931,2026-07-17 16:29:46.276834,2026-07-17 16:29:46.310411,0 days 00:00:00.033577,0.2096054502469681,783.6865368381184,160.48907219116,4.092769163644102,0.6238490528980709,779.4097530590597,1.307581216166734,0.04082969480154608,778.7558155677895,1.001147138105103,,COMPLETE
1887,0.3809423338039128,2026-07-17 16:29:46.310411,2026-07-17 16:29:46.341899,0 days 00:00:00.031488,-0.4485198002356216,776.9623926109757,254.43199931587873,3.8490066763605335,0.7052987946055247,781.5528381885348,2.8146148524826464,1.1736497240295902,779.4656166264945,0.8829770479974997,,COMPLETE
1888,0.40570055529999505,2026-07-17 16:29:46.341899,2026-07-17 16:29:46.383665,0 days 00:00:00.041766,-0.29042991341393737,780.9736966212536,-297.38002652087414,7.8134592377673195,1.0703523584929475,781.019238383294,1.3819872000071685,0.2248235375565229,779.6400001747509,2.4739765507862743,,COMPLETE
1889,0.15804436032525773,2026-07-17 16:29:46.383665,2026-07-17 16:29:46.417086,0 days 00:00:00.033421,-0.27654688585908727,781.9244094854685,-101.92880230370727,3.609359623448144,1.1779523623461112,779.3655102123753,1.5608901889830147,0.03257376773084615,777.5284365675565,2.6336564956564543,,COMPLETE
1890,0.45336594581996,2026-07-17 16:29:46.417086,2026-07-17 16:29:46.447959,0 days 00:00:00.030873,-0.2935323240934961,782.8035562197437,-168.19100176820479,7.397707593835947,0.5268021821811781,778.8573447212314,1.3877451337995876,0.0058501794024015605,777.8985929851201,2.973736507753827,,COMPLETE
1891,0.41996794293451295,2026-07-17 16:29:46.448957,2026-07-17 16:29:46.481702,0 days 00:00:00.032745,-0.021349895955629555,782.4227549120218,394.0837370579279,5.13990282470926,0.791503146563721,778.9266850303457,0.6406081280542768,0.5300781739148145,780.1332240079792,1.9380023988207387,,COMPLETE
1892,0.23279270557688062,2026-07-17 16:29:46.481702,2026-07-17 16:29:46.513261,0 days 00:00:00.031559,-0.6144042634429692,783.6263262514404,131.6048015965073,6.548716462623502,0.5974761087269929,779.1449801778203,1.091690537162271,0.39764795574311584,778.5613402786553,1.5446637487119452,,COMPLETE
1893,0.31882930186945596,2026-07-17 16:29:46.513261,2026-07-17 16:29:46.545168,0 days 00:00:00.031907,0.24908966923396392,780.3556266096124,271.72637155708196,4.125806511763273,0.6702604503607601,779.9615421717385,0.7186828564639283,0.3664497951914436,777.1818544852218,1.416245487263945,,COMPLETE
1894,0.8894438135416508,2026-07-17 16:29:46.545168,2026-07-17 16:29:46.576578,0 days 00:00:00.031410,1.0637953065749466,781.6673470568145,655.5472215644618,0.323192506631069,0.5054353138298109,776.7898647934215,0.5059264651634918,0.23738006538366796,778.5062136762077,0.518636457742573,,COMPLETE
1895,0.4118100270614869,2026-07-17 16:29:46.576578,2026-07-17 16:29:46.611493,0 days 00:00:00.034915,-0.30005330867595287,783.6796748746824,-290.92536702888896,2.6979410793495284,0.6945230136505265,780.9937485375538,1.6210471485545155,0.1211743714563761,777.6930779263391,0.9739072945667114,,COMPLETE
1896,0.336923346906099,2026-07-17 16:29:46.611493,2026-07-17 16:29:46.643393,0 days 00:00:00.031900,0.20777915383203552,782.6099923138431,-103.78228449090264,6.835624026218823,0.40713633569773566,780.9332231386533,1.1525447385906595,0.5239834089820168,777.4780856497407,1.0344037401534827,,COMPLETE
1897,0.4713669186330285,2026-07-17 16:29:46.644405,2026-07-17 16:29:46.678624,0 days 00:00:00.034219,0.10022157291735033,783.2555806540691,158.35039600709138,5.451451883919958,0.8527871856100814,777.9095492715267,1.5725646152370372,0.19453051906309912,779.0524371124442,2.5720094281065977,,COMPLETE
1898,0.3263724609039811,2026-07-17 16:29:46.678624,2026-07-17 16:29:46.710724,0 days 00:00:00.032100,0.6091362934841071,783.2702351807972,-94.24388838285435,5.182670477409937,0.3285277927104986,780.7993406203606,1.6756825727216191,0.04303929070817855,777.2722622398845,1.4492447920508573,,COMPLETE
1899,0.5830044607570453,2026-07-17 16:29:46.710724,2026-07-17 16:29:46.741404,0 days 00:00:00.030680,-0.0010730713248442991,783.852662020267,-198.4230142697824,0.5930132623756706,1.0046481162094691,777.2681117700822,1.5620553939836963,0.47509201769847886,778.2055741364368,2.6570927947581624,,COMPLETE
1900,0.4084267007018683,2026-07-17 16:29:46.741404,2026-07-17 16:29:46.757198,0 days 00:00:00.015794,0.6747727677695137,783.8176641778775,-172.1360040132177,7.029398616477045,0.6213319225631105,781.4554118339558,1.2405015243759918,0.07689068283621098,778.538579697258,1.7127698488349654,,COMPLETE
1901,0.312227981088983,2026-07-17 16:29:46.757198,2026-07-17 16:29:46.803433,0 days 00:00:00.046235,-0.23761593424193794,779.465091651781,536.4956295299532,5.318949272892913,0.7897012182547167,778.9052608069755,0.5846541078790731,0.3466711744998754,783.8217926822933,0.8598284010229609,,COMPLETE
1902,1.0344158846079474,2026-07-17 16:29:46.803433,2026-07-17 16:29:46.833701,0 days 00:00:00.030268,0.39658757365515623,783.2954276783087,203.44778220510318,2.523172973010381,1.4677663539045185,781.8068296179056,2.049388804703668,0.26367445145563834,778.4538538746477,2.0972592510612618,,COMPLETE
1903,0.2561928518807692,2026-07-17 16:29:46.833701,2026-07-17 16:29:46.875673,0 days 00:00:00.041972,0.025837071030264128,782.5787806879333,-258.1797464479747,4.168349533584551,1.0620002385874912,780.0077299981327,0.9366618228716299,0.09788565617862523,778.2902095064203,2.4349488839999522,,COMPLETE
1904,0.3710716144785463,2026-07-17 16:29:46.875673,2026-07-17 16:29:46.912029,0 days 00:00:00.036356,-0.8226977339394712,783.1326510182424,-215.9800158201565,0.1451636243841509,0.4869859022789313,781.8085808079154,0.4162966796754235,1.1586311174863755,779.5634958090762,1.7525585213826997,,COMPLETE
1905,0.244255673901406,2026-07-17 16:29:46.912029,2026-07-17 16:29:46.945460,0 days 00:00:00.033431,-0.1550307295809048,783.4266593657012,-56.128116893913415,1.714107788010367,0.4829147727204589,780.3567250512758,1.1300435286311936,0.18558254125600987,778.9467387303312,2.7732754631241345,,COMPLETE
1906,0.4466137767568567,2026-07-17 16:29:46.945460,2026-07-17 16:29:46.980106,0 days 00:00:00.034646,-0.44779057188770566,782.6219220244823,-107.69316614779738,5.096063025597263,0.7935645229678806,780.6587660253044,0.7452291221864906,0.3377596412812837,777.0760102463015,1.5007107459274933,,COMPLETE
1907,0.2877693761718301,2026-07-17 16:29:46.980106,2026-07-17 16:29:47.013195,0 days 00:00:00.033089,0.20320109536513772,783.5048612570376,-15.021636436600517,5.161436350543119,0.5879695082739889,779.7072260548675,1.1651159072219037,0.4990264510463799,780.4969344251174,2.5740570142265,,COMPLETE
1908,0.17597003981250586,2026-07-17 16:29:47.013195,2026-07-17 16:29:47.047228,0 days 00:00:00.034033,-0.314282732778432,783.9453549856219,-54.51955542748016,7.313488607456703,1.0203491442383255,779.4187626392818,0.9639090539371857,0.15059823865847002,778.2120970876916,2.066340941236911,,COMPLETE
1909,0.3498367038346156,2026-07-17 16:29:47.047228,2026-07-17 16:29:47.079530,0 days 00:00:00.032302,-0.05969504640630863,780.7871612982017,83.21724941693691,2.803852379688593,0.828412657884872,779.1809185849932,1.4014010301746036,0.5002245085599314,778.3697838522552,1.4386406790810693,,COMPLETE
1910,0.20411111787286346,2026-07-17 16:29:47.079530,2026-07-17 16:29:47.112599,0 days 00:00:00.033069,0.4043542650849083,783.1124924166799,-171.32415895150712,7.373427295491494,0.5392934498140962,778.7812213596286,1.2401958774495023,0.12073973603631033,779.4667637340226,2.5695841646948168,,COMPLETE
1911,1.111127298556783,2026-07-17 16:29:47.112599,2026-07-17 16:29:47.148830,0 days 00:00:00.036231,-0.014318845379803793,782.3651597211095,783.6417206784955,0.1888383174419745,1.348110732721111,777.5224356481493,1.8484946676069662,0.1517595874429687,776.4363601241896,2.802120893076898,,COMPLETE
1912,0.3799138229508774,2026-07-17 16:29:47.148830,2026-07-17 16:29:47.187666,0 days 00:00:00.038836,-0.6093611178895098,783.9495996769839,-48.562517794829205,7.110673055810497,0.4813323422212305,778.2798289068463,0.5354296793138729,0.46228272277731636,780.6433344943031,1.8191818085402847,,COMPLETE
1913,0.3436650332313966,2026-07-17 16:29:47.187666,2026-07-17 16:29:47.216547,0 days 00:00:00.028881,0.642335455938417,783.3256779832033,-84.80687674765434,7.87362665423127,0.729607468719673,778.3665970026639,1.975294080205781,0.042860440209136375,779.4732582436648,2.3519677089603044,,COMPLETE
1914,1.4939547215979598,2026-07-17 16:29:47.216547,2026-07-17 16:29:47.241520,0 days 00:00:00.024973,1.114528493659105,779.8932134652283,787.3666682251826,0.1251914005381674,0.6610100803934906,779.8022182525258,2.3688149229216373,0.7841572250600575,776.955658130204,0.31820981801439485,,COMPLETE
1915,0.9138642208614614,2026-07-17 16:29:47.241520,2026-07-17 16:29:47.273852,0 days 00:00:00.032332,0.3777209737125027,783.0516212026479,335.71400235085207,1.8997896189043801,0.856186309616119,780.2959936433157,1.3625178229317938,0.8187071445328302,779.5811785913179,2.258529775945025,,COMPLETE
1916,0.27308242050067966,2026-07-17 16:29:47.273852,2026-07-17 16:29:47.309201,0 days 00:00:00.035349,-0.21688511338432265,778.5783486123255,-296.55097543229067,5.7364164764961965,0.006414098846029476,779.180774483343,1.5777353428975758,0.8680233330904759,780.1912729251251,2.0273710502031066,,COMPLETE
1917,1.3583269257412847,2026-07-17 16:29:47.309201,2026-07-17 16:29:47.342142,0 days 00:00:00.032941,0.27317515612133564,776.3290135477998,1165.1325037138247,0.6561860818823783,0.09996026416610748,778.8682233626515,1.043364988048509,0.8868033295287723,777.0224030515406,2.5949429949293803,,COMPLETE
1918,0.7208149626963477,2026-07-17 16:29:47.342142,2026-07-17 16:29:47.374461,0 days 00:00:00.032319,0.6144106428366726,782.4442331900232,-165.84381229187863,0.14083293309595837,0.0262685188584052,778.5684249232808,0.23840260495084342,0.6772557230965836,783.9327309169274,0.8000847181654168,,COMPLETE
1919,0.7976894677302788,2026-07-17 16:29:47.374461,2026-07-17 16:29:47.406320,0 days 00:00:00.031859,0.6741504057414429,780.6032064611994,210.68725194323332,0.2974156323979604,0.8000908001044984,777.4384212707743,0.298063426151576,0.9551192222273761,776.8460048837724,1.2360669648816474,,COMPLETE
1920,0.24380064398003978,2026-07-17 16:29:47.406320,2026-07-17 16:29:47.438414,0 days 00:00:00.032094,0.3750201530003184,782.0899186599672,-93.26276102601068,4.963154121825726,0.8479307504055282,778.8568856667985,1.6578469910812306,0.13001138954253547,776.3722927288195,0.7304138784907594,,COMPLETE
1921,0.4898244264984144,2026-07-17 16:29:47.438414,2026-07-17 16:29:47.461124,0 days 00:00:00.022710,-0.497122440933526,777.4399281179924,195.93343129253986,0.9586964541732071,0.1577590898446859,782.436072194372,1.092799277453882,0.8257782504205211,781.2227011674074,1.251947994765152,,COMPLETE
1922,0.3897985640165025,2026-07-17 16:29:47.461124,2026-07-17 16:29:47.503147,0 days 00:00:00.042023,0.0007996433372123649,783.4232352860959,-199.71127581914104,2.0912531968148356,0.7681238491810476,781.4152786105091,1.538798004543081,0.16807318031417257,776.3605353547424,2.5890721234163996,,COMPLETE
1923,0.3202258317337023,2026-07-17 16:29:47.503147,2026-07-17 16:29:47.536760,0 days 00:00:00.033613,0.5349522669677436,781.9821469819109,-240.68906314598019,0.8082666429217412,0.3312568104742752,778.5996654660419,1.9245974365719394,0.29203594101805486,777.8454697738714,2.6926029456728644,,COMPLETE
1924,1000.0078756868393,2026-07-17 16:29:47.536760,2026-07-17 16:29:47.559871,0 days 00:00:00.023111,-0.2440861654903416,777.9935197362646,314.1772344824396,4.066863643275098,0.3184582589319715,780.7759013754182,0.9297499206365942,0.7417297775685799,780.7381193014486,1.894579998141223,,COMPLETE
1925,0.6203045424454249,2026-07-17 16:29:47.559871,2026-07-17 16:29:47.591056,0 days 00:00:00.031185,-1.2296413354395468,776.2328526258027,465.50546499547636,0.149603458216936,0.2825425631640007,778.7184982318212,2.628697751995423,1.496543780393891,782.0291697808472,2.0414947365527487,,COMPLETE
1926,0.2760255635883195,2026-07-17 16:29:47.591056,2026-07-17 16:29:47.623230,0 days 00:00:00.032174,0.6208240555158634,780.4979800430559,-199.18453252253732,7.829196326887121,0.8014150710389562,780.2260040483279,0.44496002141742297,0.18545636052086426,780.1194586825832,1.789730938656918,,COMPLETE
1927,1000.0080317408411,2026-07-17 16:29:47.623230,2026-07-17 16:29:47.655472,0 days 00:00:00.032242,0.29352717203197115,781.4372771087153,-264.1288736248728,5.833382520006257,0.728468889182094,778.7650599039016,1.286566959909793,0.2971554541488298,778.8016091512567,0.7646315437536886,,COMPLETE
1928,1.7056741985822452,2026-07-17 16:29:47.655472,2026-07-17 16:29:47.686892,0 days 00:00:00.031420,0.5320518102936977,777.7615148094834,1045.774934865204,3.4888151569196664,1.2581288151856471,780.8176311779473,1.61545323128608,0.3660869010151241,779.823108671552,1.9801871590193687,,COMPLETE
1929,2.7117427711480553,2026-07-17 16:29:47.686892,2026-07-17 16:29:47.718626,0 days 00:00:00.031734,1.3753870336401226,777.7448555851698,906.2534202145819,0.12842301161540187,1.359154809160965,782.6758706844302,1.3585529407362777,0.8382580286411423,779.6857527913952,2.7740362177675215,,COMPLETE
1930,0.227450811636898,2026-07-17 16:29:47.718626,2026-07-17 16:29:47.755673,0 days 00:00:00.037047,-0.12140652090480462,783.9940088987382,-4.580681468908679,2.4486262185038266,0.9470827171758491,779.6645171593595,1.3589775855626467,0.38957616484049873,777.9271383536159,1.5131884715143826,,COMPLETE
1931,0.5323982989156049,2026-07-17 16:29:47.755673,2026-07-17 16:29:47.781984,0 days 00:00:00.026311,0.9750757783712374,782.586968614099,-58.085851066797346,2.990435769856584,0.941777298717475,781.4005852672246,0.6025675889132431,0.18593868567408006,777.2367579255125,1.4173010521958553,,COMPLETE
1932,0.3877409449164138,2026-07-17 16:29:47.781984,2026-07-17 16:29:47.813947,0 days 00:00:00.031963,-0.39087699038764,781.8432482692334,155.33181277295466,4.0648442026744,0.5945957223346295,778.9712979844876,0.3716333098003697,0.5449213408400415,778.4621716097143,0.4274024824885375,,COMPLETE
1933,0.31736621978414203,2026-07-17 16:29:47.813947,2026-07-17 16:29:47.845844,0 days 00:00:00.031897,0.01117849649988717,782.7165691366487,-145.59843306352565,3.1530324059387023,0.593843899521874,779.4659780080011,0.620868652415009,0.18308052096637992,780.2287138409473,1.4604818331828882,,COMPLETE
1934,0.49667456150307177,2026-07-17 16:29:47.845844,2026-07-17 16:29:47.884447,0 days 00:00:00.038603,0.7196874707843662,776.4176529199231,-191.08198331818323,3.7338520633917684,0.47530032240407755,780.269389816056,2.0896369277485434,0.4844483026491128,779.0616265253406,1.3143420394801646,,COMPLETE
