frame_index,frame_label,previous_frame_label,coordination_event_count,formed_count,broken_count,pair
1314,set_000__step_00065750,set_000__step_00065700,61,33,28,O-Zn
1315,set_000__step_00065800,set_000__step_00065750,57,24,33,O-Zn
1316,set_000__step_00065850,set_000__step_00065800,63,24,39,O-Zn
1317,set_000__step_00065900,set_000__step_00065850,61,37,24,O-Zn
1318,set_000__step_00065950,set_000__step_00065900,56,35,21,O-Zn
1319,set_000__step_00066000,set_000__step_00065950,48,16,32,O-Zn
1320,set_000__step_00066050,set_000__step_00066000,60,27,33,O-Zn
1321,set_000__step_00066100,set_000__step_00066050,53,35,18,O-Zn
1322,set_000__step_00066150,set_000__step_00066100,47,24,23,O-Zn
1323,set_000__step_00066200,set_000__step_00066150,58,27,31,O-Zn
1324,set_000__step_00066250,set_000__step_00066200,55,23,32,O-Zn
1325,set_000__step_00066300,set_000__step_00066250,65,32,33,O-Zn
1326,set_000__step_00066350,set_000__step_00066300,55,35,20,O-Zn
1327,set_000__step_00066400,set_000__step_00066350,46,25,21,O-Zn
1328,set_000__step_00066450,set_000__step_00066400,64,27,37,O-Zn
1329,set_000__step_00066500,set_000__step_00066450,56,25,31,O-Zn
1330,set_000__step_00066550,set_000__step_00066500,61,30,31,O-Zn
1331,set_000__step_00066600,set_000__step_00066550,65,31,34,O-Zn
1332,set_000__step_00066650,set_000__step_00066600,59,35,24,O-Zn
1333,set_000__step_00066700,set_000__step_00066650,61,29,32,O-Zn
1334,set_000__step_00066750,set_000__step_00066700,58,32,26,O-Zn
1335,set_000__step_00066800,set_000__step_00066750,40,17,23,O-Zn
1336,set_000__step_00066850,set_000__step_00066800,58,29,29,O-Zn
1337,set_000__step_00066900,set_000__step_00066850,53,30,23,O-Zn
1338,set_000__step_00066950,set_000__step_00066900,60,31,29,O-Zn
1339,set_000__step_00067000,set_000__step_00066950,46,20,26,O-Zn
1340,set_000__step_00067050,set_000__step_00067000,49,25,24,O-Zn
1341,set_000__step_00067100,set_000__step_00067050,56,23,33,O-Zn
1342,set_000__step_00067150,set_000__step_00067100,53,31,22,O-Zn
1343,set_000__step_00067200,set_000__step_00067150,48,21,27,O-Zn
1344,set_000__step_00067250,set_000__step_00067200,50,29,21,O-Zn
1345,set_000__step_00067300,set_000__step_00067250,61,25,36,O-Zn
1346,set_000__step_00067350,set_000__step_00067300,57,34,23,O-Zn
1347,set_000__step_00067400,set_000__step_00067350,47,23,24,O-Zn
1348,set_000__step_00067450,set_000__step_00067400,55,22,33,O-Zn
1349,set_000__step_00067500,set_000__step_00067450,44,27,17,O-Zn
1350,set_000__step_00067550,set_000__step_00067500,45,24,21,O-Zn
1351,set_000__step_00067600,set_000__step_00067550,52,25,27,O-Zn
1352,set_000__step_00067650,set_000__step_00067600,49,25,24,O-Zn
1353,set_000__step_00067700,set_000__step_00067650,46,23,23,O-Zn
1354,set_000__step_00067750,set_000__step_00067700,46,28,18,O-Zn
1355,set_000__step_00067800,set_000__step_00067750,42,19,23,O-Zn
1356,set_000__step_00067850,set_000__step_00067800,44,20,24,O-Zn
1357,set_000__step_00067900,set_000__step_00067850,36,22,14,O-Zn
1358,set_000__step_00067950,set_000__step_00067900,44,19,25,O-Zn
1359,set_000__step_00068000,set_000__step_00067950,41,20,21,O-Zn
1360,set_000__step_00068050,set_000__step_00068000,61,27,34,O-Zn
1361,set_000__step_00068100,set_000__step_00068050,46,23,23,O-Zn
1362,set_000__step_00068150,set_000__step_00068100,54,29,25,O-Zn
1363,set_000__step_00068200,set_000__step_00068150,47,24,23,O-Zn
1364,set_000__step_00068250,set_000__step_00068200,57,22,35,O-Zn
1365,set_000__step_00068300,set_000__step_00068250,60,36,24,O-Zn
1366,set_000__step_00068350,set_000__step_00068300,44,23,21,O-Zn
1367,set_000__step_00068400,set_000__step_00068350,52,24,28,O-Zn
1368,set_000__step_00068450,set_000__step_00068400,44,25,19,O-Zn
1369,set_000__step_00068500,set_000__step_00068450,50,27,23,O-Zn
1370,set_000__step_00068550,set_000__step_00068500,46,13,33,O-Zn
1371,set_000__step_00068600,set_000__step_00068550,57,36,21,O-Zn
1372,set_000__step_00068650,set_000__step_00068600,47,21,26,O-Zn
1373,set_000__step_00068700,set_000__step_00068650,46,19,27,O-Zn
1374,set_000__step_00068750,set_000__step_00068700,52,28,24,O-Zn
1375,set_000__step_00068800,set_000__step_00068750,54,32,22,O-Zn
1376,set_000__step_00068850,set_000__step_00068800,54,24,30,O-Zn
1377,set_000__step_00068900,set_000__step_00068850,58,27,31,O-Zn
1378,set_000__step_00068950,set_000__step_00068900,50,28,22,O-Zn
1379,set_000__step_00069000,set_000__step_00068950,55,27,28,O-Zn
1380,set_000__step_00069050,set_000__step_00069000,53,27,26,O-Zn
1381,set_000__step_00069100,set_000__step_00069050,48,21,27,O-Zn
1382,set_000__step_00069150,set_000__step_00069100,54,32,22,O-Zn
1383,set_000__step_00069200,set_000__step_00069150,51,24,27,O-Zn
1384,set_000__step_00069250,set_000__step_00069200,58,26,32,O-Zn
1385,set_000__step_00069300,set_000__step_00069250,44,26,18,O-Zn
1386,set_000__step_00069350,set_000__step_00069300,48,22,26,O-Zn
1387,set_000__step_00069400,set_000__step_00069350,47,23,24,O-Zn
1388,set_000__step_00069450,set_000__step_00069400,46,27,19,O-Zn
1389,set_000__step_00069500,set_000__step_00069450,46,17,29,O-Zn
1390,set_000__step_00069550,set_000__step_00069500,45,26,19,O-Zn
1391,set_000__step_00069600,set_000__step_00069550,50,26,24,O-Zn
1392,set_000__step_00069650,set_000__step_00069600,52,27,25,O-Zn
1393,set_000__step_00069700,set_000__step_00069650,63,18,45,O-Zn
1394,set_000__step_00069750,set_000__step_00069700,77,46,31,O-Zn
1395,set_000__step_00069800,set_000__step_00069750,55,31,24,O-Zn
1396,set_000__step_00069850,set_000__step_00069800,50,22,28,O-Zn
1397,set_000__step_00069900,set_000__step_00069850,48,26,22,O-Zn
1398,set_000__step_00069950,set_000__step_00069900,50,27,23,O-Zn
1399,set_000__step_00070000,set_000__step_00069950,41,22,19,O-Zn
1400,set_000__step_00070050,set_000__step_00070000,45,23,22,O-Zn
1401,set_000__step_00070100,set_000__step_00070050,47,20,27,O-Zn
1402,set_000__step_00070150,set_000__step_00070100,49,25,24,O-Zn
1403,set_000__step_00070200,set_000__step_00070150,49,28,21,O-Zn
1404,set_000__step_00070250,set_000__step_00070200,42,20,22,O-Zn
1405,set_000__step_00070300,set_000__step_00070250,44,21,23,O-Zn
1406,set_000__step_00070350,set_000__step_00070300,57,23,34,O-Zn
1407,set_000__step_00070400,set_000__step_00070350,48,23,25,O-Zn
1408,set_000__step_00070450,set_000__step_00070400,57,31,26,O-Zn
1409,set_000__step_00070500,set_000__step_00070450,51,25,26,O-Zn
1410,set_000__step_00070550,set_000__step_00070500,54,28,26,O-Zn
1411,set_000__step_00070600,set_000__step_00070550,45,21,24,O-Zn
1412,set_000__step_00070650,set_000__step_00070600,55,29,26,O-Zn
1413,set_000__step_00070700,set_000__step_00070650,53,29,24,O-Zn
1414,set_000__step_00070750,set_000__step_00070700,46,22,24,O-Zn
1415,set_000__step_00070800,set_000__step_00070750,51,27,24,O-Zn
1416,set_000__step_00070850,set_000__step_00070800,48,22,26,O-Zn
1417,set_000__step_00070900,set_000__step_00070850,62,28,34,O-Zn
1418,set_000__step_00070950,set_000__step_00070900,62,37,25,O-Zn
1419,set_000__step_00071000,set_000__step_00070950,49,22,27,O-Zn
1420,set_000__step_00071050,set_000__step_00071000,49,21,28,O-Zn
1421,set_000__step_00071100,set_000__step_00071050,58,31,27,O-Zn
1422,set_000__step_00071150,set_000__step_00071100,63,29,34,O-Zn
1423,set_000__step_00071200,set_000__step_00071150,60,33,27,O-Zn
1424,set_000__step_00071250,set_000__step_00071200,59,30,29,O-Zn
1425,set_000__step_00071300,set_000__step_00071250,52,26,26,O-Zn
1426,set_000__step_00071350,set_000__step_00071300,56,29,27,O-Zn
1427,set_000__step_00071400,set_000__step_00071350,60,28,32,O-Zn
1428,set_000__step_00071450,set_000__step_00071400,52,22,30,O-Zn
1429,set_000__step_00071500,set_000__step_00071450,60,32,28,O-Zn
1430,set_000__step_00071550,set_000__step_00071500,47,30,17,O-Zn
1431,set_000__step_00071600,set_000__step_00071550,53,26,27,O-Zn
1432,set_000__step_00071650,set_000__step_00071600,53,24,29,O-Zn
1433,set_000__step_00071700,set_000__step_00071650,54,30,24,O-Zn
1434,set_000__step_00071750,set_000__step_00071700,47,21,26,O-Zn
1435,set_000__step_00071800,set_000__step_00071750,50,26,24,O-Zn
1436,set_000__step_00071850,set_000__step_00071800,56,22,34,O-Zn
1437,set_000__step_00071900,set_000__step_00071850,71,37,34,O-Zn
1438,set_000__step_00071950,set_000__step_00071900,53,31,22,O-Zn
1439,set_000__step_00072000,set_000__step_00071950,49,22,27,O-Zn
1440,set_000__step_00072050,set_000__step_00072000,48,21,27,O-Zn
1441,set_000__step_00072100,set_000__step_00072050,51,27,24,O-Zn
1442,set_000__step_00072150,set_000__step_00072100,49,28,21,O-Zn
1443,set_000__step_00072200,set_000__step_00072150,62,22,40,O-Zn
1444,set_000__step_00072250,set_000__step_00072200,69,42,27,O-Zn
1445,set_000__step_00072300,set_000__step_00072250,43,26,17,O-Zn
1446,set_000__step_00072350,set_000__step_00072300,53,20,33,O-Zn
1447,set_000__step_00072400,set_000__step_00072350,51,30,21,O-Zn
1448,set_000__step_00072450,set_000__step_00072400,51,27,24,O-Zn
1449,set_000__step_00072500,set_000__step_00072450,39,21,18,O-Zn
1450,set_000__step_00072550,set_000__step_00072500,50,21,29,O-Zn
1451,set_000__step_00072600,set_000__step_00072550,52,22,30,O-Zn
1452,set_000__step_00072650,set_000__step_00072600,59,35,24,O-Zn
1453,set_000__step_00072700,set_000__step_00072650,57,21,36,O-Zn
1454,set_000__step_00072750,set_000__step_00072700,54,36,18,O-Zn
1455,set_000__step_00072800,set_000__step_00072750,57,24,33,O-Zn
1456,set_000__step_00072850,set_000__step_00072800,47,22,25,O-Zn
1457,set_000__step_00072900,set_000__step_00072850,49,27,22,O-Zn
1458,set_000__step_00072950,set_000__step_00072900,48,28,20,O-Zn
1459,set_000__step_00073000,set_000__step_00072950,56,24,32,O-Zn
1460,set_000__step_00073050,set_000__step_00073000,54,22,32,O-Zn
1461,set_000__step_00073100,set_000__step_00073050,51,30,21,O-Zn
1462,set_000__step_00073150,set_000__step_00073100,58,29,29,O-Zn
1463,set_000__step_00073200,set_000__step_00073150,51,25,26,O-Zn
1464,set_000__step_00073250,set_000__step_00073200,54,28,26,O-Zn
1465,set_000__step_00073300,set_000__step_00073250,60,29,31,O-Zn
1466,set_000__step_00073350,set_000__step_00073300,44,24,20,O-Zn
1467,set_000__step_00073400,set_000__step_00073350,46,23,23,O-Zn
1468,set_000__step_00073450,set_000__step_00073400,49,30,19,O-Zn
1469,set_000__step_00073500,set_000__step_00073450,50,17,33,O-Zn
1470,set_000__step_00073550,set_000__step_00073500,57,26,31,O-Zn
1471,set_000__step_00073600,set_000__step_00073550,54,31,23,O-Zn
1472,set_000__step_00073650,set_000__step_00073600,52,23,29,O-Zn
1473,set_000__step_00073700,set_000__step_00073650,54,29,25,O-Zn
1474,set_000__step_00073750,set_000__step_00073700,47,29,18,O-Zn
1475,set_000__step_00073800,set_000__step_00073750,48,20,28,O-Zn
1476,set_000__step_00073850,set_000__step_00073800,57,26,31,O-Zn
1477,set_000__step_00073900,set_000__step_00073850,59,32,27,O-Zn
1478,set_000__step_00073950,set_000__step_00073900,61,27,34,O-Zn
1479,set_000__step_00074000,set_000__step_00073950,61,30,31,O-Zn
1480,set_000__step_00074050,set_000__step_00074000,51,30,21,O-Zn
1481,set_000__step_00074100,set_000__step_00074050,46,21,25,O-Zn
1482,set_000__step_00074150,set_000__step_00074100,58,33,25,O-Zn
1483,set_000__step_00074200,set_000__step_00074150,49,22,27,O-Zn
1484,set_000__step_00074250,set_000__step_00074200,60,29,31,O-Zn
1485,set_000__step_00074300,set_000__step_00074250,53,23,30,O-Zn
1486,set_000__step_00074350,set_000__step_00074300,59,33,26,O-Zn
1487,set_000__step_00074400,set_000__step_00074350,53,31,22,O-Zn
1488,set_000__step_00074450,set_000__step_00074400,49,19,30,O-Zn
1489,set_000__step_00074500,set_000__step_00074450,51,29,22,O-Zn
1490,set_000__step_00074550,set_000__step_00074500,54,29,25,O-Zn
1491,set_000__step_00074600,set_000__step_00074550,45,18,27,O-Zn
1492,set_000__step_00074650,set_000__step_00074600,64,32,32,O-Zn
1493,set_000__step_00074700,set_000__step_00074650,54,25,29,O-Zn
1494,set_000__step_00074750,set_000__step_00074700,57,29,28,O-Zn
1495,set_000__step_00074800,set_000__step_00074750,56,34,22,O-Zn
1496,set_000__step_00074850,set_000__step_00074800,36,20,16,O-Zn
1497,set_000__step_00074900,set_000__step_00074850,48,19,29,O-Zn
1498,set_000__step_00074950,set_000__step_00074900,57,27,30,O-Zn
1499,set_000__step_00075000,set_000__step_00074950,52,28,24,O-Zn
