frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
732,set_000__step_00036650,set_000__step_00036600,5,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,1.907464} {water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,2.091804} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.187276,} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,1.985022,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.167411,}"
733,set_000__step_00036700,set_000__step_00036650,6,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.074776} {water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.181902} {water-surface,formed,648,1039,surface,water,Zn,O,O-Zn,,1.937407} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.047193} {water-surface,broken,194,1031,surface,water,O,H,H-O,0.946821,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.101116,}"
734,set_000__step_00036750,set_000__step_00036700,3,"{water-surface,formed,374,1041,surface,water,O,H,H-O,,1.062781} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.122082} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.005731,}"
735,set_000__step_00036800,set_000__step_00036750,2,"{water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.180254,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.067305,}"
736,set_000__step_00036850,set_000__step_00036800,4,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.130237} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.069741,} {water-surface,broken,374,1041,surface,water,O,H,H-O,1.178909,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.179820,}"
737,set_000__step_00036900,set_000__step_00036850,2,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.070062} {water-surface,formed,374,1041,surface,water,O,H,H-O,,1.196767}"
738,set_000__step_00036950,set_000__step_00036900,3,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,1.882457} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.109057} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.112578}"
739,set_000__step_00037000,set_000__step_00036950,1,"{water-surface,formed,619,1002,surface,water,O,H,H-O,,1.209861}"
740,set_000__step_00037050,set_000__step_00037000,7,"{water-surface,formed,659,1014,surface,water,O,H,H-O,,1.060381} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.162808,} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.100249,} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,1.920543,} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.179701,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.209861,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.185244,}"
741,set_000__step_00037100,set_000__step_00037050,4,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.200917} {water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.114916} {water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.151116} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.018615}"
742,set_000__step_00037150,set_000__step_00037100,5,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,1.976673} {water-surface,broken,59,1050,surface,water,O,H,H-O,1.164797,} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.200917,} {water-surface,broken,659,1014,surface,water,O,H,H-O,0.967858,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.082474,}"
743,set_000__step_00037200,set_000__step_00037150,3,"{water-surface,formed,659,1014,surface,water,O,H,H-O,,1.072229} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.158172,} {water-surface,broken,374,1041,surface,water,O,H,H-O,1.072027,}"
744,set_000__step_00037250,set_000__step_00037200,3,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.217205} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.130746} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.102576,}"
745,set_000__step_00037300,set_000__step_00037250,2,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.051752} {water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,2.181038}"
746,set_000__step_00037350,set_000__step_00037300,5,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,1.961124} {water-surface,formed,374,1041,surface,water,O,H,H-O,,1.209892} {water-surface,formed,619,1002,surface,water,O,H,H-O,,1.123157} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.087850,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.194412,}"
747,set_000__step_00037400,set_000__step_00037350,6,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.019766} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.089862} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,1.923598,} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.128032,} {water-surface,broken,374,1041,surface,water,O,H,H-O,1.209892,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.123157,}"
748,set_000__step_00037450,set_000__step_00037400,6,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.151312} {water-surface,formed,619,1002,surface,water,O,H,H-O,,1.082046} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.169407,} {water-surface,broken,293,1033,surface,water,Zn,O,O-Zn,2.070336,} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.019387,} {water-surface,broken,648,1039,surface,water,Zn,O,O-Zn,2.112488,}"
749,set_000__step_00037500,set_000__step_00037450,2,"{water-surface,formed,648,1039,surface,water,Zn,O,O-Zn,,2.135024} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.161971,}"
750,set_000__step_00037550,set_000__step_00037500,3,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.105873} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,1.955899,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.200906,}"
751,set_000__step_00037600,set_000__step_00037550,5,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.125558} {water-surface,formed,293,1033,surface,water,Zn,O,O-Zn,,2.047850} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.046819} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.135125,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.050079,}"
752,set_000__step_00037650,set_000__step_00037600,4,"{organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.140954} {water-surface,broken,59,1050,surface,water,O,H,H-O,1.125558,} {water-surface,broken,348,1003,surface,water,Zn,O,O-Zn,2.159619,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.153688,}"
753,set_000__step_00037700,set_000__step_00037650,6,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,1.997388} {water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.060791} {water-surface,formed,348,1003,surface,water,Zn,O,O-Zn,,2.109027} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.024838} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.080674,} {water-surface,broken,648,1039,surface,water,Zn,O,O-Zn,2.066389,}"
754,set_000__step_00037750,set_000__step_00037700,3,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.121342} {water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.083017} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.002457,}"
755,set_000__step_00037800,set_000__step_00037750,6,"{water-surface,formed,619,1002,surface,water,O,H,H-O,,1.013750} {water-surface,formed,648,1039,surface,water,Zn,O,O-Zn,,2.087324} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.059148} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.121342,} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.188648,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.172317,}"
756,set_000__step_00037850,set_000__step_00037800,2,"{water-surface,broken,619,1002,surface,water,O,H,H-O,1.013750,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.139483,}"
757,set_000__step_00037900,set_000__step_00037850,5,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.030827} {water-surface,formed,259,1034,surface,water,O,H,H-O,,1.047990} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.085298} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.138791,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,1.920272,}"
758,set_000__step_00037950,set_000__step_00037900,4,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.106978} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.171307} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.151558,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.085298,}"
759,set_000__step_00038000,set_000__step_00037950,3,"{water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.193299} {water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,2.110482} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.144935,}"
760,set_000__step_00038050,set_000__step_00038000,3,"{water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.185593} {water-surface,broken,348,1003,surface,water,Zn,O,O-Zn,2.030004,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.111034,}"
761,set_000__step_00038100,set_000__step_00038050,2,"{water-surface,formed,194,1031,surface,water,O,H,H-O,,1.220167} {water-surface,formed,374,1041,surface,water,O,H,H-O,,1.177135}"
762,set_000__step_00038150,set_000__step_00038100,7,"{water-surface,formed,348,1003,surface,water,Zn,O,O-Zn,,2.185981} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.034983} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.176812,} {water-surface,broken,194,1031,surface,water,O,H,H-O,1.220167,} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.135775,} {water-surface,broken,879,1038,surface,water,O,H,H-O,1.123148,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,1.885846,}"
763,set_000__step_00038200,set_000__step_00038150,3,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.087605} {water-surface,formed,879,1038,surface,water,O,H,H-O,,1.162839} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.137938,}"
764,set_000__step_00038250,set_000__step_00038200,6,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,1.968085} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.198214} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.019669,} {water-surface,broken,374,1041,surface,water,O,H,H-O,1.229785,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.007895,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.130822,}"
765,set_000__step_00038300,set_000__step_00038250,4,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.105162} {water-surface,formed,374,1041,surface,water,O,H,H-O,,1.146437} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.128352,} {water-surface,broken,348,1003,surface,water,Zn,O,O-Zn,2.037958,}"
766,set_000__step_00038350,set_000__step_00038300,6,"{water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.142018} {water-surface,formed,348,1003,surface,water,Zn,O,O-Zn,,2.080682} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.098074} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.074291} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,1.944515,} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.105162,}"
767,set_000__step_00038400,set_000__step_00038350,1,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,2.194101}"
768,set_000__step_00038450,set_000__step_00038400,4,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.177687} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.174735,} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.177658,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.035754,}"
769,set_000__step_00038500,set_000__step_00038450,3,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.165318} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.185287} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.188370,}"
770,set_000__step_00038550,set_000__step_00038500,3,"{water-surface,formed,659,1014,surface,water,O,H,H-O,,1.079655} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.045495,} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.175479,}"
771,set_000__step_00038600,set_000__step_00038550,3,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,2.079393} {water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.078431} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.061873}"
772,set_000__step_00038650,set_000__step_00038600,1,"{water-surface,formed,619,1002,surface,water,O,H,H-O,,0.979612}"
773,set_000__step_00038700,set_000__step_00038650,0,
774,set_000__step_00038750,set_000__step_00038700,2,"{water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,2.128501} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.106202,}"
775,set_000__step_00038800,set_000__step_00038750,3,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.123302} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.129588,} {water-surface,broken,348,1003,surface,water,Zn,O,O-Zn,2.184399,}"
776,set_000__step_00038850,set_000__step_00038800,2,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.137902} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.119562,}"
777,set_000__step_00038900,set_000__step_00038850,3,"{water-surface,formed,348,1003,surface,water,Zn,O,O-Zn,,1.946710} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.167506} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.179917,}"
778,set_000__step_00038950,set_000__step_00038900,2,"{water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.128191} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.178497,}"
779,set_000__step_00039000,set_000__step_00038950,2,"{water-surface,formed,774,1058,surface,water,O,H,H-O,,1.122868} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.115483,}"
780,set_000__step_00039050,set_000__step_00039000,2,"{water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,1.971191} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.153136,}"
781,set_000__step_00039100,set_000__step_00039050,2,"{water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.049167} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.102435,}"
782,set_000__step_00039150,set_000__step_00039100,1,"{water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.097210}"
783,set_000__step_00039200,set_000__step_00039150,1,"{organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.152374,}"
784,set_000__step_00039250,set_000__step_00039200,2,"{water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.010609} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,2.071549,}"
785,set_000__step_00039300,set_000__step_00039250,4,"{water-surface,formed,619,1002,surface,water,O,H,H-O,,1.243664} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.147783} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.248796,} {water-surface,broken,374,1041,surface,water,O,H,H-O,1.083157,}"
786,set_000__step_00039350,set_000__step_00039300,6,"{water-surface,formed,374,1041,surface,water,O,H,H-O,,1.004162} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,1.961755} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.132497,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.113967,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,1.937253,} {water-surface,broken,619,1002,surface,water,O,H,H-O,1.243664,}"
787,set_000__step_00039400,set_000__step_00039350,2,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.098667} {water-surface,broken,59,1050,surface,water,O,H,H-O,1.188821,}"
788,set_000__step_00039450,set_000__step_00039400,5,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,1.958927} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.071068} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.110060,} {water-surface,broken,774,1058,surface,water,O,H,H-O,1.232570,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,1.940557,}"
789,set_000__step_00039500,set_000__step_00039450,4,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,2.182996} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.162861} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.174802,} {water-surface,broken,879,1038,surface,water,O,H,H-O,1.114313,}"
790,set_000__step_00039550,set_000__step_00039500,4,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.164935} {water-surface,formed,259,1034,surface,water,O,H,H-O,,1.072994} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,2.058206} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.162861,}"
791,set_000__step_00039600,set_000__step_00039550,4,"{water-surface,formed,328,1003,surface,water,Zn,O,O-Zn,,2.130794} {water-surface,formed,879,1038,surface,water,O,H,H-O,,1.140093} {water-surface,broken,59,1050,surface,water,O,H,H-O,1.164935,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.109943,}"
792,set_000__step_00039650,set_000__step_00039600,3,"{water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.081704,} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.031521,} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.129443,}"
793,set_000__step_00039700,set_000__step_00039650,2,"{water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.087480} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.031846}"
794,set_000__step_00039750,set_000__step_00039700,3,"{water-surface,formed,68,1009,surface,water,Zn,O,O-Zn,,1.969137} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,2.129420,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.204872,}"
795,set_000__step_00039800,set_000__step_00039750,3,"{water-surface,formed,33,1027,surface,water,Zn,O,O-Zn,,2.146255} {water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,1.992578} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.149002}"
796,set_000__step_00039850,set_000__step_00039800,3,"{water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.134905,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.149002,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.066397,}"
797,set_000__step_00039900,set_000__step_00039850,2,"{water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.049714,} {water-surface,broken,879,1038,surface,water,O,H,H-O,1.150531,}"
798,set_000__step_00039950,set_000__step_00039900,6,"{water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.097390} {water-surface,formed,879,1038,surface,water,O,H,H-O,,1.002022} {water-surface,broken,228,1030,surface,water,Zn,O,O-Zn,2.066444,} {water-surface,broken,253,1021,surface,water,Zn,O,O-Zn,2.132615,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.156283,} {water-surface,broken,893,1000,surface,water,Zn,O,O-Zn,1.991126,}"
799,set_000__step_00040000,set_000__step_00039950,4,"{water-surface,formed,228,1030,surface,water,Zn,O,O-Zn,,2.192908} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.131891} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.119935,} {water-surface,broken,879,1038,surface,water,O,H,H-O,1.002022,}"
800,set_000__step_00040050,set_000__step_00040000,6,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.136799} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.045334} {water-surface,formed,774,1058,surface,water,O,H,H-O,,1.027836} {water-surface,broken,68,1009,surface,water,Zn,O,O-Zn,2.153282,} {water-surface,broken,193,1036,surface,water,Zn,O,O-Zn,2.039806,} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.088587,}"
801,set_000__step_00040100,set_000__step_00040050,7,"{water-surface,formed,253,1021,surface,water,Zn,O,O-Zn,,2.048579} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.069139} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.198664} {water-surface,formed,893,1000,surface,water,Zn,O,O-Zn,,1.955439} {water-surface,broken,33,1027,surface,water,Zn,O,O-Zn,1.987172,} {water-surface,broken,328,1003,surface,water,Zn,O,O-Zn,2.119161,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.092779,}"
